"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","fecha_referencia","credito_inicial","modificaciones","credito_total","derechos_reconocidos_netos","recaudacion_neta"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.62","(PARCIALMENTE OCULTO) La mitocondria y su implicación en pa","31122017","0","0","0","-3029,62","-3029,62"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.64","(PARCIALMENTE OCULTO) Laboratorios: Redes moleculares y c","31122017","0","0","0","-3,24","-3,24"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.65","(OCULTO)","31122017","0","0","0","-1257,1","-1257,1"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.69","(OCULTO)","31122017","0","0","0","-54,13","-54,13"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.70","(PARCIALMENTE OCULTO) (Grupo CAMIT)","31122017","0","0","0","-150,45","-150,45"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.71","(PARCIALMENTE OCULTO) (Grupo CEDEM)","31122017","0","0","0","-1045,51","-1045,51"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.73","(PARCIALMENTE OCULTO) Comité de Gestión de Programa: Estudio de los mecanismos de resistencia a insulina: Implicaciones en obesidad, diabetes y s","31122017","0","0","0","-332,24","-332,24"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.74","(PARCIALMENTE OCULTO) NEURODEGMODELS3. NEUROUAM2. Redes de señalización y vías efectoras en modelos celulares y animales de enfermedades neurodegenerati","31122017","0","0","0","-231,22","-231,22"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.75","(PARCIALMENTE OCULTO) NEURODEGMODELS4. NEUROUAM3. Redes de señalización y vías efectoras en modelos celulares y animales de enfermedades neurodegenerativ","31122017","0","0","0","-139,83","-139,83"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.99","De otros","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.77","(PARCIALMENTE OCULTO) Reprogramación metabólica mediada por IF1: Papel de la H+-ATP sintasa de la mitocondria en cáncer.","31122017","0","0","0","-3897,73","-3897,73"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.78","(PARCIALMENTE OCULTO) Comité de Gestión de Programa: PROJUN II: Interactomica del Centrosoma","31122017","0","0","0","-0,45","-0,45"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.80","(PARCIALMENTE OCULTO) Desarrollo de chaperonas farmacológicas para el tratamiento de infermedades raras neurometabólicas.","31122017","0","0","0","-3707,11","-3707,11"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","72","De la Seguridad Social","720","Transf. de capital de la Seguridad Social","720.03","Del Instituto Salud Carlos III","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.81","(PARCIALMENTE OCULTO) Red de Investigación Cooperativa en Enfermedades Tropicales RICET","31122017","0","0","0","-740,78","-740,78"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","72","De la Seguridad Social","720","Transf. de capital de la Seguridad Social","720.03","Del Instituto Salud Carlos III","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.83","(PARCIALMENTE OCULTO) Red Cardiovascular","31122017","0","0","0","-9277,89","-9277,89"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","72","De la Seguridad Social","720","Transf. de capital de la Seguridad Social","720.03","Del Instituto Salud Carlos III","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.84","(PARCIALMENTE OCULTO) Red de Terapia Celular - TerCel","31122017","0","0","0","3750,73","3750,73"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","72","De la Seguridad Social","720","Transf. de capital de la Seguridad Social","720.03","Del Instituto Salud Carlos III","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.85","(PARCIALMENTE OCULTO) Mecanismos inmunoreguladores en el des","31122017","0","0","0","-1524,85","-1524,85"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","72","De la Seguridad Social","720","Transf. de capital de la Seguridad Social","720.03","Del Instituto Salud Carlos III","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.86","(PARCIALMENTE OCULTO) Identificación de pacientes con mutaciones en genes implicados en la biosístesis y transporte de cofactores del metabolismo en","31122017","0","0","0","-15,92","-15,92"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.87","(PARCIALMENTE OCULTO) Nuevos mecanismos de iniciación de la traducción de mrnas virales","31122017","0","0","0","-0,45","-0,45"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.88","(PARCIALMENTE OCULTO) Fundamentos moleculares de las propiedades mecanicas y térmicas mejoradas de partículas víricas con aplicaciones potenciales e","31122017","0","0","0","-76,37","-76,37"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.89","(OCULTO)","31122017","0","0","0","-416,62","-416,62"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.90","(PARCIALMENTE OCULTO) Papel de rras2 en el desarrollo y función de la retina.","31122017","0","0","0","-13,73","-13,73"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.91","(PARCIALMENTE OCULTO) Integración de estrategias genomicas en un mapa de alteraciones genéticas y epigenéticasque gobiernan el desarrollo de los l","31122017","0","0","0","-9617,29","-9617,29"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.92","(OCULTO)","31122017","0","0","0","-2414,22","-2414,22"
"023","Universidad Autónoma de Madrid","2017","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","680","De ejercicios cerrados","680.01","Reintegros ejercicios cerrados Pagos a Justifica","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.93","(PARCIALMENTE OCULTO) Metagenomica de virus en patologías frecuentes de la cavidad bucal","31122017","0","0","0","425,76","425,76"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.93","(PARCIALMENTE OCULTO) Metagenomica de virus en patologías frecuentes de la cavidad bucal","31122017","0","0","0","-428,77","-428,77"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.94","(PARCIALMENTE OCULTO) Estudio de la función del favtor de transcripción sp1 durante la especificación y crecimiento de los apéndices.","31122017","0","0","0","-3865,44","-3865,44"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.95","(PARCIALMENTE OCULTO) Desarrollo de sistemas lentivirales inducibles por inflamación y validación en modelos animales","31122017","0","0","0","-18,7","-18,7"
"023","Universidad Autónoma de Madrid","2017","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","681","Del presupuesto corriente","681.00","Reintegros ejercicio corriente","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.97","(OCULTO)","31122017","0","0","0","275,85","275,85"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.97","(OCULTO)","31122017","0","0","0","26002","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.02","Proyectos de Investigación del Dpto. de Biología Molecular","10.01.10.02.98","(PARCIALMENTE OCULTO) CLINICAL STUDIES ON A MULTIVALENT VACCINE FOR HUMAN VISCERAL LEISHMANIASIS - MuLeVaClin","31122017","0","0","0","21616","21616"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.99","De otros","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.00","(PARCIALMENTE OCULTO) Integración de estrategias genómicas en un mapa de alteraciones genéticas y epigenéticas que gobiernan el desarrollo de los linf","31122017","0","0","0","30000","30000"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.01","(PARCIALMENTE OCULTO) icyMARS-COLD AND WET EARLY MARS: PROPOSING AND TESTING A NEW THEORY TU ONDERSTAND THE EARLY MARTIAN ENVIRONMENTS","31122017","0","0","0","106800,78","106800,78"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.02","(PARCIALMENTE OCULTO) MARS ANALOGUES FOR SPACE EXPLORATION - MASE","31122017","0","0","0","31438,03","4996,65"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.24","(PARCIALMENTE OCULTO) GA 641833","31122017","0","0","0","35450","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.25","(OCULTO)","31122017","0","0","0","4897","4897"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.29","(PARCIALMENTE OCULTO) GA 635595","31122017","0","0","0","203947,8","203947,8"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.35","(PARCIALMENTE OCULTO) SAF2014 58045 R","31122017","0","0","0","82000","82000"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.39","(PARCIALMENTE OCULTO) SAF2014 53954 R","31122017","0","0","0","57400","57400"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.44","(PARCIALMENTE OCULTO) GA 634486","31122017","0","0","0","19570","14351,52"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.47","(PARCIALMENTE OCULTO) UAM 72","31122017","0","0","0","15647,97","15647,97"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.48","(PARCIALMENTE OCULTO) UAM 73","31122017","0","0","0","4251,42","4251,42"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.50","(PARCIALMENTE OCULTO) RYC2014","31122017","0","0","0","2070","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.56","(PARCIALMENTE OCULTO) 685474","31122017","0","0","0","75000","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.57","(PARCIALMENTE OCULTO) BFU201565728P","31122017","0","0","0","152684","31654"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.58","(PARCIALMENTE OCULTO) SAF201568522P","31122017","0","0","0","63700","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.59","(PARCIALMENTE OCULTO) BFU201564829R","31122017","0","0","0","69600","69600"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.63","(PARCIALMENTE OCULTO) SAF201567756R","31122017","0","0","0","22100","22100"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.64","(PARCIALMENTE OCULTO) BIO201569928R","31122017","0","0","0","140000","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.68","(PARCIALMENTE OCULTO) GA722779","31122017","0","0","0","469714,16","469714,16"
"023","Universidad Autónoma de Madrid","2017","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","681","Del presupuesto corriente","681.00","Reintegros ejercicio corriente","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.69","(OCULTO)","31122017","0","0","0","1949,51","1949,51"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","72","De la Seguridad Social","720","Transf. de capital de la Seguridad Social","720.03","Del Instituto Salud Carlos III","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.70","(PARCIALMENTE OCULTO) RD16/0027/0008","31122017","0","0","0","21211","21211"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","72","De la Seguridad Social","720","Transf. de capital de la Seguridad Social","720.03","Del Instituto Salud Carlos III","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.71","(PARCIALMENTE OCULTO) RD16/0011/0032","31122017","0","0","0","21840","21840"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.73","(PARCIALMENTE OCULTO) RTC-2016-4733-1","31122017","0","0","0","46842","17582"
"023","Universidad Autónoma de Madrid","2017","9","Pasivos financieros","91","Préstamos recibidos en moneda nacional","911","Préstamos largo plazo de Entes del Sector Público","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.73","(PARCIALMENTE OCULTO) RTC-2016-4733-1","31122017","0","0","0","22258","22258"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.74","(PARCIALMENTE OCULTO) SAF2016-75988-R","31122017","0","0","0","82360","82360"
